"location","start_date","end_date","lineage","total_lineage_count","Study ID"
"Canada","2020-01-01","2021-12-31","b.1.270",166,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.279",1952,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.316",6,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.350",284,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.351",1387,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.36",2175,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.36.18",2499,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.36.26",366,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.36.36",1763,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.36.37",385,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.36.38",532,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.36.8",172,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.369",72,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.416",36,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.422",1146,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.438.1",9527,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.505",193,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.525",2017,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.560",99,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.564.1",686,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.573",166,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.598",46,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.599",5,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.611",28,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.615",24,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.1.617.2",4426,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.4",35,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","b.40",49,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","ba.1",4711,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","ba.1.1",5813,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","ba.1.1.10",327,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","ba.1.1.16",467,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","ba.1.15",2065,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","ba.1.17",722,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","ba.1.17.2",3921,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","ba.1.20",1082,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","ba.2",17,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","ba.2.3",4,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","c.36.1",280,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","c.8",209,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","l.1",468,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","other",20494,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","p.1",383,"73383_Hosseini-Moghaddam 2023"
"Canada","2020-01-01","2021-12-31","p.1.14",15893,"73383_Hosseini-Moghaddam 2023"
"England","2020-11-01","2022-08-31","ad.2",1074,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ay.120",22283,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ay.39",6323,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ay.4",563857,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ay.4.2",63091,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ay.4.2.1",13860,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ay.4.2.2",16905,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ay.43",29807,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ay.5",32845,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ay.6",20803,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ay.9",10915,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ay.98",26587,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b",20,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1",627,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1",664,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.1",123,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.10",1,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.115",1,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.138",43,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.142",1,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.149",2,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.171",1,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.198",186,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.217",8,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.253",5,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.255",57,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.269",4,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.274",31,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.279",127,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.286",67,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.301",86,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.303",26,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.307",441,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.311",720,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.369",1,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.37",1023,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.372",23,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.41",1,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.51",7,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.67",50,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.7",216767,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.1.70",12,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.160",626,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.177",23046,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.177.16",1030,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.177.18",537,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.177.4",2536,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.177.54",674,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.177.57",1846,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.177.87",769,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.221",171,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.223",1,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.235",49,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.258",964,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.36",276,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.36.12",1,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.36.17",576,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.367",15,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.389",174,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.391",1,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.471",62,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.532",29,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.610",49,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.1.617.2",14508,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","b.55",1,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.1",139471,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.1.1",148867,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.1.15",16291,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.1.15.1",31482,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.1.17.2",115744,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.2",249779,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.2.1",10362,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.2.10",13108,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.2.12.1",3445,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.2.18",2334,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.2.23",3382,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.2.3",12792,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.2.9",20152,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.4",6560,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.4.1",3569,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.4.6",1755,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.5.1",15546,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.5.2",9004,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.5.2.1",8434,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.5.2.13",95,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.5.2.20",586,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.5.2.6",132,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","ba.5.3.3",1226,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","be.1",3480,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","be.1.1",2189,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","bf.1",1423,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","bf.11",460,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","bf.5",887,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","bf.7",263,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","bq.1",5,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","bq.1.1",4,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","c.3",2,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","c.35",9,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","other",199538,"73804_Starkey 2023"
"England","2020-11-01","2022-08-31","xbb.1",1,"73804_Starkey 2023"
"Germany","2020-01-01","2021-08-01","a",182,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","a.2",13,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ak.2",22,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.120.2.1",254,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.121",72,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.122",2644,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.125",148,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.126",158,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.127",16,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.129",13,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.33",232,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.4",384,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.4.7",172,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.42",748,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.43",1360,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.46",105,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.46.6",20,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.5",215,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.70",236,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.9.2",715,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","ay.98.1",268,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b",486,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1",3396,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1",2162,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.1",42,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.10",15,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.142",25,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.153",117,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.159",27,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.170",133,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.189",119,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.204",26,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.218",8,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.219",20,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.232",105,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.234",6,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.241",18,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.266",6,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.277",46,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.294",139,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.297",209,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.301",14,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.305",33,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.317",1112,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.338",53,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.347",12,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.37",18,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.385",269,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.39",267,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.404",17,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.405",13,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.413",25,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.433",3,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.47",13,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.515",42,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.521",74,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.58",62,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.7",103741,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.1.70",534,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.146",36,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.159",8,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.160",1936,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.160.22",6,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.160.28",78,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177",2528,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177.17",20,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177.33",29,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177.43",97,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177.44",113,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177.50",26,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177.52",103,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177.62",647,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177.75",259,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177.77",181,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177.81",2586,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.177.86",2718,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.212",3,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.218",19,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.22",32,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.221",2230,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.221.2",248,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.236",58,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.258",2010,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.258.17",594,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.329",240,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.351",2227,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.356",5,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.36",66,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.36.1",84,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.36.20",12,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.367",45,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.389",34,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.398",21,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.406",50,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.416",6,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.416.1",30,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.475",7,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.480",37,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.520",13,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.527",8,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.565",16,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.617.2",2834,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.8",33,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.9",7,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.9.4",232,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.1.9.5",18,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.3",201,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.4",19,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","b.40",22,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","c.30",3,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","c.35",229,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","c.36",9,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","c.36.3",323,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","other",6629,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","p.1.1",288,"74954_Kodde 2023"
"Germany","2020-01-01","2021-08-01","p.1.17.1",99,"74954_Kodde 2023"
"China","2020-01-01","2020-12-08","a",137,"75065_Zhou 2023"
"China","2020-01-01","2020-12-08","b",598,"75065_Zhou 2023"
"China","2020-01-01","2020-12-08","b.1",44,"75065_Zhou 2023"
"China","2020-01-01","2020-12-08","b.1.1",33,"75065_Zhou 2023"
"China","2020-01-01","2020-12-08","b.1.1.317",14,"75065_Zhou 2023"
"China","2020-01-01","2020-12-08","b.1.36.16",2,"75065_Zhou 2023"
"China","2020-01-01","2020-12-08","b.4",20,"75065_Zhou 2023"
"China","2020-01-01","2020-12-08","b.40",3,"75065_Zhou 2023"
"China","2020-01-01","2020-12-08","b.6",3,"75065_Zhou 2023"
"China","2020-01-01","2020-12-08","other",14,"75065_Zhou 2023"
"Iran","2020-03-05","2021-03-21","b",1,"75567_Bazgir 2022"
"Iran","2020-03-05","2021-03-21","b.1",18,"75567_Bazgir 2022"
"Iran","2020-03-05","2021-03-21","b.1.1",34,"75567_Bazgir 2022"
"Iran","2020-03-05","2021-03-21","b.1.1.317",4,"75567_Bazgir 2022"
"Iran","2020-03-05","2021-03-21","b.1.1.413",52,"75567_Bazgir 2022"
"Iran","2020-03-05","2021-03-21","b.1.1.7",50,"75567_Bazgir 2022"
"Iran","2020-03-05","2021-03-21","b.1.36",40,"75567_Bazgir 2022"
"Iran","2020-03-05","2021-03-21","b.1.36.7",25,"75567_Bazgir 2022"
"Iran","2020-03-05","2021-03-21","b.1.9.5",7,"75567_Bazgir 2022"
"Iran","2020-03-05","2021-03-21","b.4",30,"75567_Bazgir 2022"
"Iran","2020-03-05","2021-03-21","b.4.8",5,"75567_Bazgir 2022"
"Iran","2020-03-05","2021-03-21","other",11,"75567_Bazgir 2022"
"China","2020-01-01","2020-03-01","a",134,"78588_Dai 2020"
"China","2020-01-01","2020-03-01","b",490,"78588_Dai 2020"
